NoseX,NoseY,NoseC,LEyeX,LEyeY,LEyeC,REyeX,REyeY,REyeC,LEarX,LEarY,LEarC,REarX,REarY,REarC,LShoulderX,LShoulderY,LShoulderC,RShoulderX,RShoulderY,RShoulderC,LElbowX,LElbowY,LElbowC,RElbowX,RElbowY,RElbowC,LWristX,LWristY,LWristC,RWristX,RWristY,RWristC,LHipX,LHipY,LHipC,RHipX,RHipY,RHipC,LKneeX,LKneeY,LKneeC,RKneeX,RKneeY,RKneeC,LAnkleX,LAnkleY,LAnkleC,RAnkleX,RAnkleY,RAnkleC,UpperNeckX,UpperNeckY,UpperNeckC,HeadTopX,HeadTopY,HeadTopC,LBigToeX,LBigToeY,LBigToeC,LSmallToeX,LSmallToeY,LSmallToeC,LHeelX,LHeelY,LHeelC,RBigToeX,RBigToeY,RBigToeC,RSmallToeX,RSmallToeY,RSmallToeC,RHeelX,RHeelY,RHeelC,nome_video,frame_video,skill_id
0.522767,0.33062,0.776393,0.524254,0.319679,0.578791,0.519625,0.319726,0.866474,0,0,0,0.505829,0.335924,0.820087,0.53959,0.376962,0.63918,0.495123,0.376927,0.839651,0.522732,0.442303,0.0674743,0.495149,0.423195,0.793467,0.539559,0.357948,0.381493,0.508938,0.363257,0.83805,0.530372,0.603135,0.377542,0.499772,0.472297,0.160221,0.600846,0.728464,0.454068,0.599281,0.731155,0.344849,0.645232,0.886509,0.499301,0.645253,0.894632,0.410616,0.515044,0.363309,0.283513,0.51354,0.292514,0.369412,0.683508,0.859218,0.365539,0.678934,0.859109,0.346036,0.646745,0.921884,0.425622,0.682018,0.859203,0.286466,0.678891,0.878272,0.253034,0.648286,0.921857,0.399078,prova1,10,null_skill
0.622241,0.295065,0.891727,0,0,0,0.617637,0.286971,0.861977,0,0,0,0.596232,0.298,0.849626,0.544128,0.379569,0.707088,0.588575,0.379732,0.738118,0.49518,0.442271,0.516135,0.571763,0.477717,0.756979,0.469134,0.46969,0.580305,0.579331,0.603112,0.803955,0.533475,0.597626,0.42481,0.544202,0.603114,0.508621,0.602362,0.750187,0.773649,0.51808,0.840074,0.697517,0.629909,0.921906,0.789195,0.424766,0.94911,0.632162,0.580857,0.355162,0.732306,0.605473,0.243445,0.796338,0.668199,0.919149,0.385946,0.662104,0.90833,0.41216,0.626856,0.938246,0.613322,0.421671,0.995493,0.247216,0.415513,0.976435,0.268488,0.41856,0.946372,0.531586,prova1,11,null_skill
0.628422,0.295265,0.897525,0,0,0,0.619277,0.289712,0.876544,0,0,0,0.603839,0.308789,0.823252,0.550325,0.379717,0.771602,0.594745,0.382332,0.76228,0.498257,0.434183,0.667737,0.570225,0.464143,0.673029,0.508981,0.475054,0.0653737,0.559515,0.564924,0.739256,0.530364,0.60032,0.489084,0.544164,0.603115,0.518597,0.597801,0.752892,0.773745,0.545647,0.837453,0.718703,0.619198,0.92463,0.793052,0.447645,0.886447,0.64417,0.582511,0.3605,0.747298,0.610009,0.246163,0.773774,0.660573,0.927333,0.403667,0.655964,0.924437,0.427774,0.616129,0.946272,0.626482,0.435399,0.913713,0.219568,0.433852,0.905472,0.31509,0.43542,0.883677,0.489093,prova1,12,null_skill
0.631395,0.314205,0.924331,0,0,0,0.62532,0.297996,0.837513,0,0,0,0.605481,0.317142,0.917372,0.557976,0.387864,0.611233,0.594763,0.398671,0.731935,0,0,0,0.570155,0.472295,0.649328,0,0,0,0.545695,0.559556,0.750977,0.521169,0.600365,0.48816,0.534957,0.608554,0.585931,0.597801,0.75008,0.773125,0.568683,0.826479,0.662912,0.602331,0.924561,0.722697,0.464552,0.862083,0.707302,0.590071,0.37423,0.745981,0.616113,0.259743,0.751213,0.642189,0.930083,0.422005,0.637576,0.924645,0.445035,0.594685,0.943701,0.642422,0.470623,0.938205,0.397953,0.459929,0.919118,0.441455,0.453818,0.856498,0.66678,prova1,13,null_skill
0.631538,0.330641,0.882359,0,0,0,0.628353,0.317136,0.866437,0,0,0,0.607019,0.338906,0.901385,0.554863,0.4178,0.678243,0.606903,0.423152,0.800933,0.505822,0.483152,0.683287,0.579359,0.51316,0.605289,0.46761,0.534885,0.796323,0.535015,0.597494,0.731624,0.524248,0.619451,0.462612,0.544111,0.630325,0.581892,0.594745,0.777429,0.639258,0.591664,0.796479,0.692383,0.582516,0.930077,0.811678,0.498262,0.889133,0.731281,0.593199,0.396022,0.753538,0.616145,0.278827,0.753381,0.619219,0.938237,0.401249,0.616146,0.930021,0.428438,0.579351,0.949146,0.741402,0.519655,0.943684,0.405687,0.507438,0.935471,0.429953,0.490543,0.88645,0.536205,prova1,14,null_skill
0.631457,0.355047,0.882722,0,0,0,0.62535,0.34149,0.827815,0,0,0,0.606959,0.360704,0.901489,0.557992,0.431385,0.682457,0.597776,0.44513,0.746726,0.508921,0.537664,0.508512,0.571739,0.554044,0.726659,0.485983,0.61949,0.21117,0.544222,0.66022,0.776983,0.505881,0.619493,0.475073,0.530366,0.630331,0.552523,0.605426,0.771902,0.461014,0.603899,0.772106,0.709547,0.561038,0.924666,0.488774,0.554885,0.930058,0.62884,0.591644,0.417808,0.760883,0.6161,0.300633,0.76581,0.583967,0.951913,0.224222,0.582476,0.946362,0.209361,0.554844,0.932807,0.173266,0.580951,0.968105,0.334334,0.571716,0.968215,0.326251,0.542639,0.946328,0.565855,prova1,15,null_skill
0.629858,0.379614,0.854041,0,0,0,0.620783,0.363407,0.826745,0,0,0,0.605489,0.382407,0.937346,0.567141,0.45055,0.493567,0.5947,0.4696,0.745852,0,0,0,0.584025,0.616699,0.780428,0,0,0,0.577853,0.73385,0.746025,0.510463,0.635772,0.351847,0.519665,0.643884,0.571759,0.605435,0.77469,0.768647,0.57784,0.791043,0.50706,0.602363,0.981843,0.530443,0.545764,0.96002,0.650997,0.591649,0.445011,0.802667,0.610025,0.325212,0.772813,0.629933,0.995503,0.166529,0.6238,0.995494,0.149022,0.596271,0.995487,0.404964,0.582488,0.97087,0.256173,0.574787,0.981852,0.260301,0.541099,0.971005,0.48418,prova1,16,null_skill
0.61927,0.401472,0.756274,0,0,0,0.616163,0.390511,0.795937,0,0,0,0.597754,0.406902,0.852147,0.557933,0.475032,0.624934,0.590081,0.504944,0.701096,0,0,0,0.606958,0.654875,0.806382,0,0,0,0.640607,0.766503,0.747831,0.507368,0.668523,0.449092,0.52732,0.673903,0.563566,0.579398,0.815713,0.770892,0.611551,0.812878,0.773433,0.53343,0.973727,0.707887,0.605393,0.995537,0.255061,0.582451,0.46949,0.790591,0.605403,0.352456,0.776788,0.557996,0.995445,0.103505,0.556415,0.995459,0.0995429,0.528867,0.995484,0.472713,0.655895,0.971127,0.0647549,0.652914,0.99546,0.0555247,0.605354,0.995561,0.0724577,prova1,17,null_skill
0.608513,0.417737,0.792807,0,0,0,0.603899,0.404167,0.871126,0,0,0,0.585491,0.423249,0.881772,0.548787,0.502261,0.599638,0.576332,0.513176,0.709142,0.547245,0.62218,0.0643872,0.629953,0.630322,0.685441,0.580956,0.608513,0.143991,0.69114,0.673898,0.756144,0.510456,0.706678,0.491625,0.533481,0.714802,0.596697,0.571765,0.842878,0.635786,0.606898,0.859228,0.808617,0.521231,0.973657,0.720649,0.591595,0.995553,0.0556335,0.573252,0.483202,0.757728,0.593119,0.36328,0.83427,0.539578,0.995531,0.120219,0.5365,0.995532,0.120818,0.516614,0.995467,0.474537,0,0,0,0,0,0,0,0,0,prova1,18,null_skill
0.59626,0.420553,0.799732,0,0,0,0.593114,0.406946,0.839958,0,0,0,0.579392,0.426128,0.89574,0.539558,0.510392,0.699013,0.580897,0.513305,0.755026,0,0,0,0.655954,0.559466,0.78405,0.623804,0.54589,0.0761176,0.701916,0.510483,0.814967,0.513561,0.725691,0.513153,0.541112,0.725707,0.578931,0.565582,0.878273,0.713551,0.60694,0.880951,0.838151,0.505858,0.995493,0.639854,0,0,0,0.567144,0.488667,0.787084,0.576343,0.366089,0.758272,0,0,0,0,0,0,0.498246,0.995504,0.353362,0,0,0,0,0,0,0,0,0,prova1,19,null_skill
0.591637,0.390569,0.808778,0,0,0,0.582512,0.382442,0.885453,0,0,0,0.570142,0.404282,0.911772,0.541097,0.475007,0.697875,0.574806,0.488546,0.692544,0.599316,0.447876,0.682697,0.666619,0.469639,0.832212,0.639101,0.379565,0.716577,0.682001,0.374206,0.799422,0.519681,0.698456,0.58131,0.547239,0.703873,0.595528,0.539573,0.883819,0.688044,0.593225,0.891886,0.771723,0.487537,0.99553,0.430023,0,0,0,0.56406,0.464124,0.788074,0.568603,0.346987,0.763903,0.4707,0.995522,0.0739275,0.473754,0.995536,0.100896,0.482913,0.995542,0.193262,0,0,0,0,0,0,0,0,0,prova1,20,null_skill
0.579352,0.338929,0.803224,0,0,0,0.570222,0.336173,0.854111,0,0,0,0.55796,0.360621,0.89284,0.535001,0.428694,0.691021,0.577853,0.423334,0.726623,0.593155,0.374183,0.671086,0.651383,0.376925,0.801175,0.626856,0.297934,0.74631,0.677333,0.270685,0.805817,0.533465,0.660263,0.532322,0.55801,0.665697,0.56016,0.530345,0.856413,0.582395,0.571776,0.878302,0.666947,0.478295,0.995507,0.458499,0.481349,0.995509,0.0829746,0.55798,0.415046,0.706621,0.548766,0.303337,0.721276,0.459926,0.995522,0.0768849,0.463026,0.995527,0.0923714,0.472191,0.995522,0.23734,0,0,0,0,0,0,0,0,0,prova1,21,null_skill
0.564061,0.297882,0.767612,0,0,0,0.55646,0.292583,0.86457,0,0,0,0.545678,0.317115,0.893957,0.527305,0.398715,0.685962,0.56865,0.376966,0.758017,0.587048,0.319712,0.584897,0.639109,0.311558,0.765402,0.614605,0.251645,0.768903,0.668268,0.210799,0.799239,0.544122,0.608531,0.569113,0.576317,0.608568,0.567927,0.519717,0.796443,0.735947,0.567166,0.821073,0.737626,0.47378,0.968098,0.645595,0.53958,0.99553,0.352644,0.547204,0.374153,0.716676,0.533398,0.265193,0.740622,0.496668,0.954591,0.117059,0.489036,0.951945,0.0769193,0.470665,0.976379,0.492134,0,0,0,0,0,0,0.538017,0.995561,0.119825,prova1,22,null_skill
0.556356,0.270759,0.865164,0,0,0,0.545775,0.267848,0.836368,0,0,0,0.534995,0.292456,0.852575,0.522765,0.368727,0.697108,0.5656,0.346947,0.698753,0.580893,0.295159,0.759154,0.631438,0.276105,0.788903,0.603916,0.224295,0.785844,0.665119,0.178049,0.805939,0.556369,0.573068,0.601366,0.583992,0.564942,0.562018,0.530346,0.752986,0.715394,0.582426,0.780202,0.753954,0.472259,0.905458,0.727853,0.521189,0.951811,0.740189,0.544113,0.341571,0.686287,0.521263,0.235212,0.767738,0.493584,0.965439,0.316569,0.492066,0.949222,0.227212,0.464526,0.908283,0.477731,0.545749,0.970872,0.507985,0.542625,0.973664,0.582771,0.508931,0.968083,0.626386,prova1,23,null_skill
0.545736,0.248771,0.833599,0,0,0,0.54109,0.24347,0.783326,0,0,0,0.531945,0.270785,0.90358,0.522761,0.355087,0.680334,0.56101,0.330579,0.696008,0.579344,0.273409,0.813961,0.629889,0.251524,0.839671,0.594772,0.19442,0.758497,0.659036,0.150815,0.786722,0.561029,0.543117,0.5498,0.591633,0.540393,0.580406,0.54566,0.728492,0.782861,0.59471,0.752841,0.811135,0.473698,0.845573,0.666978,0.519639,0.859242,0.682769,0.54112,0.319699,0.65065,0.515051,0.21893,0.717885,0.461493,0.911009,0.199048,0.458402,0.90822,0.228042,0.463024,0.856465,0.500935,0.487505,0.930114,0.150288,0.489058,0.927425,0.120474,0.510508,0.862011,0.478587,prova1,24,null_skill
0.542582,0.229865,0.794223,0,0,0,0.53196,0.227177,0.853305,0,0,0,0.525778,0.254408,0.802113,0.524276,0.338873,0.681337,0.559504,0.314162,0.715569,0.576321,0.254293,0.775555,0.62985,0.227149,0.816407,0.591614,0.180803,0.748468,0.657489,0.123546,0.835599,0.568662,0.529518,0.593928,0.594738,0.524045,0.579559,0.567149,0.706681,0.697566,0.608501,0.73105,0.803151,0.478323,0.793745,0.56947,0.51353,0.780187,0.613386,0.539548,0.306048,0.667368,0.507374,0.205303,0.739473,0.449197,0.859265,0.438121,0.458371,0.856477,0.448336,0.470616,0.785582,0.457179,0.5013,0.82925,0.19473,0.504362,0.821077,0.228082,0.504325,0.774749,0.349052,prova1,25,null_skill
0.536486,0.224397,0.684028,0,0,0,0.531841,0.22167,0.709605,0,0,0,0.527324,0.251521,0.817,0.524292,0.336037,0.66123,0.568651,0.29522,0.731327,0.574818,0.248836,0.673196,0.628394,0.208125,0.774547,0.582399,0.167131,0.753873,0.654494,0.10723,0.839192,0.567116,0.515938,0.610416,0.597784,0.510384,0.582885,0.580868,0.668534,0.5722,0.626875,0.714759,0.718811,0.496677,0.733865,0.288234,0.525785,0.709438,0.434588,0.542606,0.295221,0.554275,0.507425,0.202594,0.618451,0.455351,0.788338,0.136385,0.461472,0.793774,0.170702,0.481386,0.725719,0.241875,0.495171,0.771984,0.144944,0,0,0,0.515068,0.693035,0.305095,prova1,26,null_skill
0.535013,0.224399,0.696949,0,0,0,0.530403,0.226954,0.724971,0,0,0,0.530336,0.251741,0.817982,0.531878,0.336034,0.65104,0.570168,0.300706,0.71664,0.574802,0.251585,0.656623,0.62985,0.208128,0.832401,0.570219,0.161733,0.72363,0.645244,0.0962567,0.770301,0.568682,0.518629,0.608881,0.599285,0.510406,0.572804,0.570218,0.690245,0.501217,0.637581,0.706683,0.780389,0.496686,0.703838,0.467401,0.556376,0.671247,0.316069,0.545675,0.30606,0.563622,0.499784,0.207965,0.624794,0.461452,0.731152,0.272079,0.46453,0.733854,0.308158,0.485975,0.684768,0.307336,0,0,0,0,0,0,0.538064,0.622195,0.126148,prova1,27,null_skill
0.541129,0.232558,0.604132,0,0,0,0.533414,0.22988,0.734296,0,0,0,0.531907,0.259797,0.785801,0.531961,0.344226,0.65693,0.571761,0.314303,0.710159,0.577869,0.265257,0.676408,0.631459,0.23262,0.849527,0.562551,0.183577,0.801667,0.631434,0.13984,0.823246,0.576334,0.529496,0.582527,0.60695,0.515885,0.605397,0.577868,0.687505,0.315868,0.649832,0.706695,0.733409,0.508928,0.668503,0.329912,0.565587,0.646676,0.644004,0.547233,0.314298,0.62305,0.505895,0.218871,0.533699,0.472201,0.684785,0.214668,0.475266,0.690253,0.215164,0.496709,0.660313,0.18529,0.570221,0.690249,0.142767,0.568634,0.690266,0.152035,0.557942,0.627601,0.446429,prova1,28,null_skill
0.545767,0.25155,0.658337,0,0,0,0.542607,0.248725,0.74042,0,0,0,0.534994,0.273321,0.820831,0.534982,0.36049,0.723907,0.577877,0.327913,0.695496,0.573249,0.284323,0.494333,0.631484,0.251652,0.891097,0.553324,0.202573,0.699664,0.620795,0.15625,0.788716,0.58246,0.529523,0.585813,0.610028,0.515858,0.601526,0.619202,0.67666,0.14722,0.655956,0.695696,0.779619,0,0,0,0.568613,0.641264,0.709519,0.554858,0.333274,0.579836,0.516619,0.226975,0.651746,0,0,0,0,0,0,0,0,0,0.513531,0.646674,0.103666,0,0,0,0.556445,0.619452,0.432441,prova1,29,null_skill
0.556432,0.265159,0.344243,0,0,0,0.545759,0.259757,0.384312,0,0,0,0.545689,0.292438,0.855844,0.538029,0.363347,0.668376,0.580908,0.336021,0.783113,0.556428,0.270762,0.20974,0.63141,0.267922,0.823251,0.536531,0.208002,0.392865,0.613072,0.167227,0.758849,0.590088,0.535015,0.555331,0.619203,0.526763,0.584251,0.593173,0.663029,0.15662,0.665097,0.701189,0.742479,0.556444,0.657592,0.112304,0.570216,0.644066,0.532798,0.556455,0.338764,0.653849,0.519684,0.240664,0.533923,0,0,0,0,0,0,0.531859,0.644001,0.100229,0.579374,0.687616,0.130882,0.574796,0.687547,0.179425,0.567108,0.641147,0.255966,prova1,30,null_skill
0.561035,0.29249,0.0870729,0,0,0,0.551814,0.273425,0.20573,0,0,0,0.547232,0.295298,0.872899,0.539565,0.368728,0.60879,0.580936,0.355125,0.75246,0.545729,0.28154,0.529568,0.629876,0.270625,0.812555,0.530406,0.227034,0.692794,0.60235,0.175339,0.776634,0.594706,0.545861,0.522767,0.620766,0.53496,0.586657,0.591653,0.67394,0.224735,0.666626,0.706498,0.803622,0.544186,0.665692,0.209691,0.57631,0.662895,0.592427,0.55947,0.357885,0.528416,0.527295,0.25164,0.603487,0.52424,0.679331,0.164045,0.527323,0.682037,0.18554,0.531906,0.6658,0.180312,0.533496,0.684855,0.241839,0.534972,0.676635,0.225019,0.567125,0.638463,0.288532,prova1,31,null_skill
0.568688,0.295119,0.457805,0,0,0,0.557975,0.292322,0.534104,0,0,0,0.550309,0.314184,0.805301,0.541116,0.379565,0.719766,0.582468,0.360685,0.795263,0.539558,0.292404,0.519817,0.620716,0.273406,0.827069,0.518126,0.227056,0.769349,0.591652,0.180791,0.841128,0.59779,0.551296,0.574046,0.626854,0.535006,0.603041,0.590124,0.682093,0.327098,0.666731,0.709333,0.840449,0.568675,0.733907,0.0715725,0.580889,0.673922,0.668532,0.558001,0.366005,0.594632,0.531952,0.257072,0.452325,0,0,0,0,0,0,0,0,0,0.580855,0.725643,0.176886,0,0,0,0.570188,0.657613,0.470735,prova1,32,null_skill
0.570262,0.31428,0.394108,0,0,0,0.567085,0.311532,0.500548,0,0,0,0.55641,0.330565,0.828026,0.544122,0.385178,0.666145,0.584007,0.376984,0.736508,0.533513,0.306079,0.631356,0.611538,0.281586,0.751509,0.508975,0.237943,0.781453,0.580944,0.186234,0.869721,0.599314,0.556848,0.552619,0.629955,0.545857,0.594423,0.593146,0.693067,0.380928,0.668154,0.725647,0.818844,0.559492,0.736604,0.0771557,0.579365,0.692974,0.661618,0.562541,0.385097,0.455209,0.54111,0.276075,0.348435,0.553345,0.769288,0.101789,0.551804,0.769297,0.133686,0,0,0,0.5549,0.752997,0.299925,0.556412,0.744725,0.299585,0.568641,0.679329,0.483512,prova1,33,null_skill
0.573266,0.31975,0.507917,0,0,0,0.568685,0.314324,0.740894,0,0,0,0.557905,0.338684,0.87251,0.545647,0.398653,0.697771,0.585498,0.382325,0.754055,0.533473,0.314231,0.792337,0.605471,0.278866,0.824326,0.501298,0.235309,0.765322,0.573251,0.191706,0.785646,0.60541,0.573043,0.557844,0.633009,0.554045,0.589918,0.600826,0.712113,0.359765,0.669773,0.728433,0.750809,0.577857,0.845573,0.0578953,0.583986,0.728264,0.515731,0.56559,0.396021,0.431979,0.542607,0.289685,0.411043,0,0,0,0,0,0,0,0,0,0.561002,0.788359,0.0588618,0,0,0,0.568677,0.709433,0.308274,prova1,34,null_skill
0.577854,0.33592,0.419091,0,0,0,0.570255,0.325207,0.59175,0,0,0,0.561,0.33895,0.775891,0.545759,0.401487,0.696854,0.587045,0.382357,0.740115,0.530343,0.316924,0.79665,0.596218,0.289688,0.816674,0.495165,0.235231,0.816667,0.567111,0.194341,0.802056,0.61153,0.575796,0.607676,0.637596,0.559474,0.599281,0.605451,0.714858,0.671464,0.675879,0.731248,0.703816,0.574809,0.826488,0.284475,0.591626,0.758427,0.638709,0.567119,0.398773,0.40841,0.544193,0.295207,0.412762,0.594718,0.861991,0.279484,0.593159,0.859267,0.2784,0.568671,0.842861,0.193863,0.58094,0.83196,0.351534,0,0,0,0.579361,0.747529,0.489699,prova1,35,null_skill
0.570281,0.335976,0.141151,0,0,0,0.570142,0.330558,0.186546,0,0,0,0.568621,0.355054,0.739621,0.545694,0.401499,0.727267,0.584031,0.379647,0.702501,0.521271,0.316988,0.771666,0.582508,0.292363,0.845767,0.485998,0.232547,0.798596,0.559457,0.191708,0.811135,0.613053,0.57313,0.602948,0.640613,0.554065,0.602709,0.619223,0.725652,0.672645,0.666727,0.739337,0.724415,0.55486,0.753086,0.55631,0.594657,0.815536,0.617527,0.568683,0.401382,0.449352,0.547217,0.306104,0.469778,0.538027,0.829223,0.240791,0.533468,0.818409,0.255593,0.544188,0.750132,0.422727,0.590124,0.894618,0.385145,0.593139,0.88366,0.381831,0.582442,0.810168,0.4092,prova1,36,null_skill
0.568714,0.333212,0.112047,0,0,0,0.568668,0.319794,0.186943,0.556343,0.360659,0.0507864,0.567149,0.357767,0.818141,0.544208,0.409684,0.702869,0.582493,0.382357,0.695634,0.519686,0.319769,0.778086,0.579359,0.29243,0.795245,0.482969,0.232475,0.811686,0.556349,0.188898,0.848138,0.616147,0.578528,0.634621,0.640591,0.562215,0.606432,0.623823,0.731198,0.806623,0.671308,0.731083,0.667581,0.559502,0.810189,0.60509,0.619236,0.861852,0.730728,0.568605,0.404143,0.466315,0.545687,0.311465,0.548393,0.533452,0.872833,0.37253,0.541091,0.872805,0.387916,0.554854,0.807479,0.459633,0.660555,0.89738,0.264703,0.646789,0.905541,0.26105,0.608481,0.867434,0.56672,prova1,37,null_skill
0.568566,0.33595,0.0817182,0,0,0,0.565581,0.33064,0.111226,0.533508,0.368802,0.0813303,0.564093,0.355066,0.718435,0.542653,0.415073,0.688183,0.580959,0.38248,0.702982,0.518108,0.317049,0.719432,0.573266,0.287049,0.763054,0.481378,0.229842,0.793684,0.5503,0.186168,0.803947,0.616169,0.58399,0.632279,0.639129,0.573039,0.6101,0.629884,0.742002,0.810301,0.668238,0.736568,0.705502,0.579368,0.845646,0.740511,0.642131,0.889144,0.735876,0.565594,0.404235,0.452324,0.54416,0.311555,0.576708,0.593175,0.870139,0.316984,0.591623,0.86474,0.270997,0.568671,0.856425,0.620176,0.649852,0.886468,0.218094,0.654382,0.897319,0.30983,0.637574,0.902816,0.579885,prova1,38,null_skill
0.56256,0.336041,0.109088,0,0,0,0.560992,0.33874,0.177365,0.531916,0.371519,0.077004,0.559452,0.357798,0.810475,0.536515,0.412396,0.69152,0.576322,0.382431,0.680325,0.510453,0.316944,0.723283,0.570217,0.287031,0.797901,0.473742,0.227109,0.821554,0.545718,0.183519,0.838934,0.611561,0.581281,0.518361,0.625342,0.575833,0.536793,0.629963,0.744804,0.61123,0.660532,0.72571,0.197562,0.596248,0.878255,0.393206,0.665118,0.878237,0.0989517,0.559456,0.404219,0.511987,0.541115,0.314158,0.516904,0.60537,0.927386,0.187765,0.605382,0.927237,0.186607,0.591625,0.886435,0.263681,0,0,0,0,0,0,0.660559,0.878285,0.0767683,prova1,39,null_skill
0.556451,0.327931,0.0931346,0,0,0,0.556469,0.3225,0.175847,0,0,0,0.554902,0.357899,0.816795,0.531908,0.41776,0.688454,0.570187,0.385136,0.654367,0.50741,0.316902,0.781678,0.568593,0.287043,0.755167,0.472162,0.227072,0.810417,0.544159,0.180777,0.820241,0.613072,0.581319,0.447963,0.616108,0.586729,0.585775,0.665127,0.717518,0.277394,0.631465,0.747469,0.681063,0.678937,0.864643,0.0906643,0.620712,0.889245,0.699321,0.556351,0.406917,0.450304,0.534994,0.306088,0.512314,0,0,0,0,0,0,0.677398,0.867371,0.0564337,0.655944,0.924506,0.504302,0.643685,0.927367,0.542972,0.617637,0.905492,0.686366,prova1,40,null_skill
0,0,0,0,0,0,0.551841,0.327885,0.107528,0.51808,0.363364,0.0902728,0.547244,0.355037,0.789278,0.521184,0.409643,0.736137,0.565631,0.382486,0.706252,0.498244,0.311485,0.761077,0.559457,0.289643,0.804593,0.469132,0.224285,0.806409,0.542602,0.18075,0.826653,0.58241,0.597686,0.613931,0.603897,0.584016,0.617642,0.631417,0.731186,0.64843,0.639137,0.728487,0.66023,0.642125,0.867391,0.452974,0.642186,0.878224,0.569938,0.545685,0.401467,0.489928,0.530395,0.306119,0.505701,0.671289,0.85646,0.120801,0.669728,0.856446,0.110604,0.634496,0.881081,0.262928,0.660582,0.878294,0.177032,0.657494,0.883763,0.214481,0.637595,0.886502,0.424952,prova1,41,null_skill
0.544054,0.33613,0.0652127,0,0,0,0.542664,0.33331,0.117557,0.5028,0.36608,0.0662146,0.535026,0.357743,0.8356,0.50892,0.420522,0.758948,0.554906,0.395979,0.719284,0.493642,0.314282,0.792242,0.553344,0.289733,0.769641,0.466081,0.224254,0.772636,0.536533,0.175327,0.789474,0.558013,0.60038,0.547928,0.588553,0.583996,0.554245,0.590118,0.731122,0.144999,0.634516,0.698471,0.126487,0.580882,0.840128,0.081188,0.64983,0.845575,0.0797307,0.533475,0.404197,0.436471,0.521188,0.30882,0.500809,0,0,0,0,0,0,0.579341,0.842856,0.0526368,0,0,0,0,0,0,0.651359,0.856422,0.0630168,prova1,42,null_skill
0.528849,0.338942,0.0637381,0,0,0,0.528829,0.338778,0.0972036,0.490567,0.371459,0.0547435,0.52271,0.357943,0.814361,0.495221,0.420506,0.73475,0.53958,0.398667,0.712945,0.484445,0.317088,0.800769,0.544101,0.292356,0.8283,0.461464,0.224313,0.81394,0.533458,0.175305,0.827356,0.54567,0.619474,0.631382,0.574814,0.603134,0.59427,0.570227,0.74474,0.196405,0.642133,0.66029,0.213714,0.571756,0.840099,0.175766,0.648304,0.782952,0.119683,0.521157,0.406964,0.399084,0.508914,0.314219,0.409534,0,0,0,0,0,0,0.57024,0.842904,0.129048,0,0,0,0,0,0,0.652869,0.796558,0.085414,prova1,43,null_skill
0.509034,0.349716,0.11941,0,0,0,0.508965,0.349665,0.14518,0.473722,0.376888,0.0874544,0.505903,0.360711,0.830099,0.473705,0.423253,0.767036,0.519717,0.401369,0.783659,0.473724,0.330565,0.75943,0.531938,0.289708,0.836445,0.458472,0.224347,0.810617,0.531846,0.175296,0.815402,0.52882,0.616642,0.600194,0.557917,0.597589,0.622082,0.568626,0.750206,0.0592159,0.629892,0.641229,0.104123,0,0,0,0.642216,0.731093,0.0726892,0.502833,0.417765,0.424566,0.490543,0.311549,0.411068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645222,0.731143,0.0753767,prova1,44,null_skill
0.495135,0.346983,0.385473,0,0,0,0.490578,0.33889,0.403659,0,0,0,0.482929,0.357932,0.800087,0.458373,0.423347,0.719751,0.499767,0.401537,0.724438,0.461514,0.325189,0.662069,0.519728,0.292379,0.845912,0.45833,0.224381,0.788063,0.521262,0.169851,0.815019,0.519616,0.622248,0.580312,0.545714,0.600391,0.627502,0.603902,0.532216,0.309082,0.620743,0.513282,0.732812,0.62995,0.668484,0.251139,0.633027,0.668456,0.332972,0.482884,0.417841,0.426744,0.45992,0.314201,0.266769,0.642146,0.682063,0.0522954,0.639104,0.679394,0.0516391,0.628386,0.679349,0.169313,0.654399,0.671196,0.126802,0.654396,0.665772,0.14628,0.633012,0.684834,0.234129,prova1,45,null_skill
0.475243,0.344233,0.68181,0,0,0,0.470584,0.338708,0.748591,0,0,0,0.4599,0.357938,0.84857,0.438478,0.426048,0.672399,0.48286,0.406994,0.711042,0.455353,0.327886,0.652205,0.510492,0.292555,0.81419,0.458357,0.23252,0.785894,0.521272,0.175307,0.790482,0.508986,0.624886,0.435502,0.533454,0.605853,0.57761,0.570205,0.485909,0.324714,0.593152,0.461404,0.728202,0.619248,0.619446,0.165922,0.643757,0.578664,0.596241,0.461494,0.420565,0.518179,0.444651,0.314185,0.616804,0.629943,0.622179,0.0593772,0.626878,0.622203,0.0508209,0.619158,0.641194,0.101584,0.659044,0.578606,0.187926,0.660546,0.586707,0.234024,0.651359,0.59756,0.422394,prova1,46,null_skill
0.453796,0.338793,0.357861,0,0,0,0.446101,0.333379,0.357645,0,0,0,0.441541,0.357879,0.750984,0.423249,0.434124,0.525146,0.46299,0.415031,0.649251,0.44924,0.333322,0.703924,0.507361,0.295304,0.791492,0.458385,0.246147,0.803971,0.522769,0.186112,0.817862,0.499772,0.600333,0.391707,0.519643,0.597598,0.600858,0.544167,0.426054,0.284651,0.557978,0.42324,0.731166,0.606963,0.518615,0.158084,0.631438,0.510336,0.608996,0.446124,0.417776,0.582349,0.421656,0.314168,0.597213,0,0,0,0,0,0,0,0,0,0.642204,0.472321,0.215536,0.643739,0.488627,0.230315,0.636057,0.521346,0.423597,prova1,47,null_skill
